Compounds.1	Compounds.2	Correlation	P-value
taurolithocholicacid-3-sulfate	PC(O-18:1_24:1)	-0.7832167832167833	0.0025862148333625798
taurolithocholicacid-3-sulfate	PC(O-18:1_22:0)	0.8321678321678323	7.854416778536104e-4
taurolithocholicacid-3-sulfate	PC(O-16:0_16:1)	0.8601398601398602	3.3166833912692063e-4
taurolithocholicacid-3-sulfate	PC(O-16:0_16:0)	0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	PC(O-16:0_14:0)	0.7552447552447553	0.004508435484294221
taurolithocholicacid-3-sulfate	PC(O-22:2_20:4)	0.8811188811188813	1.5267406467669856e-4
taurolithocholicacid-3-sulfate	PC(O-16:1_22:6)	0.8391608391608392	6.428259886278226e-4
taurolithocholicacid-3-sulfate	PC(O-18:1_22:6)	-0.7342657342657344	0.0065434901468378655
taurolithocholicacid-3-sulfate	PC(O-18:0_22:6)	0.6573426573426574	0.02018549850985406
taurolithocholicacid-3-sulfate	PC(O-16:0_18:2)	-0.6573426573426574	0.02018549850985406
taurolithocholicacid-3-sulfate	PC(O-20:0_22:4)	-0.7482517482517483	0.005124081698753068
taurolithocholicacid-3-sulfate	PC(O-16:1_20:5)	0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	PC(O-24:1_20:4)	0.7622377622377623	0.0039504489725426545
taurolithocholicacid-3-sulfate	PC(O-20:0_20:4)	0.5174825174825176	0.08486877113393489
taurolithocholicacid-3-sulfate	PC(O-22:1_20:4)	0.8111888111888113	0.0013633152527271909
taurolithocholicacid-3-sulfate	PC(O-18:1_20:4)	-0.5944055944055945	0.0415214944103185
taurolithocholicacid-3-sulfate	PC(O-16:1_20:4)	-0.8251748251748252	9.513628555555071e-4
taurolithocholicacid-3-sulfate	PE(18:0_22:1)	0.6713286713286714	0.016831456186893405
taurolithocholicacid-3-sulfate	PE(16:0_17:1)	0.6643356643356645	0.018452718028445402
taurolithocholicacid-3-sulfate	PE(17:0_22:6)	0.6713286713286714	0.016831456186893405
taurolithocholicacid-3-sulfate	PE(22:6_16:0)	-0.39160839160839167	0.20806346369535317
taurolithocholicacid-3-sulfate	PE(20:5_18:1)	-0.7272727272727274	0.007355028857805126
taurolithocholicacid-3-sulfate	PE(17:0_22:5)	-0.7412587412587414	0.005801150474478243
taurolithocholicacid-3-sulfate	PE(18:0_20:5)	0.7832167832167833	0.0025862148333625798
taurolithocholicacid-3-sulfate	PE(16:0_16:0)	-0.9230769230769232	1.862195109868079e-5
taurolithocholicacid-3-sulfate	PE(15:0_18:2)	0.5734265734265734	0.051265589786491525
taurolithocholicacid-3-sulfate	PE(14:0_20:2)	-0.6853146853146853	0.013905968814362752
taurolithocholicacid-3-sulfate	PE(18:0_16:2)	0.5244755244755246	0.08001937592027475
taurolithocholicacid-3-sulfate	PE(18:1_20:2)	0.7062937062937064	0.010245193941127863
taurolithocholicacid-3-sulfate	PE(20:2_20:4)	-0.8461538461538463	5.211337004810042e-4
taurolithocholicacid-3-sulfate	PE(18:1_20:4)	-0.6993006993006995	0.011374198642690932
taurolithocholicacid-3-sulfate	PE(20:1_20:5)	-0.6853146853146853	0.013905968814362752
taurolithocholicacid-3-sulfate	PE(17:2_20:3)	0.8181818181818183	0.0011431050868040604
taurolithocholicacid-3-sulfate	PE(18:2_20:2)	0.8251748251748252	9.513628555555071e-4
taurolithocholicacid-3-sulfate	PE(15:0_22:4)	-0.7482517482517483	0.005124081698753068
taurolithocholicacid-3-sulfate	PE(17:0_18:2)	-0.7132867132867134	0.009201779777634747
taurolithocholicacid-3-sulfate	PE(16:0_19:2)	0.8951048951048952	8.36658642909169e-5
taurolithocholicacid-3-sulfate	PE(16:0_20:5)	-0.5454545454545455	0.06661188226688897
taurolithocholicacid-3-sulfate	PE(16:0_22:4)	0.7622377622377623	0.0039504489725426545
taurolithocholicacid-3-sulfate	PE(22:6_18:1)	-0.7902097902097903	0.0022231354099909208
taurolithocholicacid-3-sulfate	PE(18:1_22:5)	0.7202797202797203	0.008239768712338433
taurolithocholicacid-3-sulfate	PE(14:0_22:4)	-0.7482517482517483	0.005124081698753068
taurolithocholicacid-3-sulfate	PE(20:2_16:0)	0.8041958041958044	0.0016147689860699283
taurolithocholicacid-3-sulfate	PE(18:0_18:2)	0.7832167832167833	0.0025862148333625798
taurolithocholicacid-3-sulfate	PE(18:1_16:1)	-0.7412587412587414	0.005801150474478243
taurolithocholicacid-3-sulfate	PE(24:0_18:1)	-0.6923076923076924	0.012593030496094082
taurolithocholicacid-3-sulfate	PE(15:0_18:1)	-0.8391608391608392	6.428259886278226e-4
taurolithocholicacid-3-sulfate	PE(19:0_20:4)	0.7482517482517483	0.005124081698753068
taurolithocholicacid-3-sulfate	PE(20:4_18:0)	0.7832167832167833	0.0025862148333625798
taurolithocholicacid-3-sulfate	PE(20:3_18:0)	-0.6643356643356645	0.018452718028445402
taurolithocholicacid-3-sulfate	PE(18:1_18:2)	-0.7342657342657344	0.0065434901468378655
taurolithocholicacid-3-sulfate	PE(14:0_18:3)	0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	PE(O-15:1_22:5)	-0.7132867132867134	0.009201779777634747
taurolithocholicacid-3-sulfate	PE(O-18:2_20:4)	-0.8461538461538463	5.211337004810042e-4
taurolithocholicacid-3-sulfate	PE(O-17:1_22:5)	0.8741258741258742	2.0071307332423152e-4
taurolithocholicacid-3-sulfate	PE(O-17:1_20:5)	-0.5384615384615385	0.07089431754922311
taurolithocholicacid-3-sulfate	PE(O-16:1_20:5)	-0.7202797202797203	0.008239768712338433
taurolithocholicacid-3-sulfate	PE(O-20:2_22:6)	-0.7622377622377623	0.0039504489725426545
taurolithocholicacid-3-sulfate	PE(O-16:1_20:4)	0.7902097902097903	0.0022231354099909208
taurolithocholicacid-3-sulfate	PE(O-15:1_22:6)	0.8601398601398602	3.3166833912692063e-4
